event_id,release_version,item_index,item_kind,category,item_text,note_status,source_url,source_ref,evidence_class
"pi-coding-agent-0.65.0-002","0.65.0","2","BULLET","New Features","**Label timestamps in `/tree`**: Toggle timestamps on tree entries with `Shift+T`, with smart date formatting and timestamp preservation through branching ([#2691](https://github.com/badlogic/pi-mono/pull/2691) by [@w-winter](https://github.com/w-winter))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-003","0.65.0","3","BULLET","New Features","**`defineTool()` helper**: Create standalone custom tool definitions with full TypeScript parameter type inference, no manual casts needed ([#2746](https://github.com/badlogic/pi-mono/issues/2746)). See [docs/extensions.md](docs/extensions.md).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-004","0.65.0","4","BULLET","New Features","**Unified diagnostics**: Arg parsing, service creation, session option resolution, and resource loading all return structured diagnostics (`info`/`warning`/`error`) instead of logging or exiting. The app layer decides presentation and exit behavior.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-005","0.65.0","5","BULLET","Breaking Changes","Removed extension post-transition events `session_switch` and `session_fork`. Use `session_start` with `event.reason` (`""startup"" | ""reload"" | ""new"" | ""resume"" | ""fork""`). For `""new""`, `""resume""`, and `""fork""`, `session_start` includes `previousSessionFile`.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-006","0.65.0","6","BULLET","Breaking Changes","Removed session-replacement methods from `AgentSession`. Use `AgentSessionRuntime` for `newSession()`, `switchSession()`, `fork()`, and `importFromJsonl()`. Cross-cwd session replacement rebuilds all cwd-bound runtime state and replaces the live `AgentSession` instance.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-007","0.65.0","7","BULLET","Breaking Changes","Removed `session_directory` from extension and settings APIs.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-008","0.65.0","8","BULLET","Breaking Changes","Unknown single-dash CLI flags (e.g. `-s`) now produce an error instead of being silently ignored.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-009","0.65.0","9","HEADING","Breaking Changes","Migration: Extensions","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-010","0.65.0","10","HEADING","Breaking Changes","Before:","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-011","0.65.0","11","HEADING","Breaking Changes","After:","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-012","0.65.0","12","HEADING","Breaking Changes","Migration: SDK session replacement","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-013","0.65.0","13","HEADING","Breaking Changes","Before:","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-014","0.65.0","14","HEADING","Breaking Changes","After:","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-015","0.65.0","15","BULLET","Added","Added `createAgentSessionRuntime()` and `AgentSessionRuntime` for runtime-backed session replacement. The runtime takes a `CreateAgentSessionRuntimeFactory` closure that closes over process-global fixed inputs and recreates cwd-bound services and session config for each effective cwd. Startup and later `/new`, `/resume`, `/fork`, import all use the same factory.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-016","0.65.0","16","BULLET","Added","Added unified diagnostics model (`info`/`warning`/`error`) for arg parsing, service creation, session option resolution, and resource loading. Creation logic no longer logs or exits. The app layer decides presentation and exit behavior.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-017","0.65.0","17","BULLET","Added","Added error diagnostics for missing explicit CLI resource paths (`-e`, `--skill`, `--prompt-template`, `--theme`)","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-018","0.65.0","18","BULLET","Added","Added `defineTool()` so standalone and array-based custom tool definitions keep inferred parameter types without manual casts ([#2746](https://github.com/badlogic/pi-mono/issues/2746))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-019","0.65.0","19","BULLET","Added","Added label timestamps to the session tree with a `Shift+T` toggle in `/tree`, smart date formatting, and timestamp preservation through branching ([#2691](https://github.com/badlogic/pi-mono/pull/2691) by [@w-winter](https://github.com/w-winter))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-020","0.65.0","20","BULLET","Fixed","Fixed startup resource loading to reuse the initial `ResourceLoader` for the first runtime, so extensions are not loaded twice before session startup and `session_start` handlers still fire for singleton-style extensions ([#2766](https://github.com/badlogic/pi-mono/issues/2766))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-021","0.65.0","21","BULLET","Fixed","Fixed retry settlement so retried agent runs wait for the full retry cycle to complete before declaring idle, preventing stale state after transient errors","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-022","0.65.0","22","BULLET","Fixed","Fixed theme `export` colors to resolve theme variables the same way as `colors`, so `/export` HTML backgrounds now honor entries like `pageBg: ""base""` instead of requiring inline hex values ([#2707](https://github.com/badlogic/pi-mono/issues/2707))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-023","0.65.0","23","BULLET","Fixed","Fixed Bedrock throttling errors being misidentified as context overflow, causing unnecessary compaction instead of retry ([#2699](https://github.com/badlogic/pi-mono/pull/2699) by [@xu0o0](https://github.com/xu0o0))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.65.0-024","0.65.0","24","BULLET","Fixed","Added tool streaming support for newer Z.ai models ([#2732](https://github.com/badlogic/pi-mono/pull/2732) by [@kaofelix](https://github.com/kaofelix))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.65.0/packages/coding-agent/CHANGELOG.md","v0.65.0@8c1831bd5c93a8769e7f83307d8c8480f5e398d8","EXTRACTED"
"pi-coding-agent-0.64.0-001","0.64.0","1","BULLET","New Features","Extensions and SDK callers can attach a `prepareArguments` hook to any tool definition, letting them normalize or migrate raw model arguments before schema validation. The built-in `edit` tool uses this to transparently support sessions created with the old single-edit schema. See [docs/extensions.md](docs/extensions.md)","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.64.0/packages/coding-agent/CHANGELOG.md","v0.64.0@d0404a4593f5799d8aecc617a3e8ee176bd518f4","EXTRACTED"
"pi-coding-agent-0.64.0-002","0.64.0","2","BULLET","New Features","Extensions can customize the collapsed thinking block label via `ctx.ui.setHiddenThinkingLabel()`. See [examples/extensions/hidden-thinking-label.ts](examples/extensions/hidden-thinking-label.ts) ([#2673](https://github.com/badlogic/pi-mono/issues/2673))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.64.0/packages/coding-agent/CHANGELOG.md","v0.64.0@d0404a4593f5799d8aecc617a3e8ee176bd518f4","EXTRACTED"
"pi-coding-agent-0.64.0-003","0.64.0","3","BULLET","Breaking Changes","`ModelRegistry` no longer has a public constructor. SDK callers and tests must use `ModelRegistry.create(authStorage, modelsJsonPath?)` for file-backed registries or `ModelRegistry.inMemory(authStorage)` for built-in-only registries. Direct `new ModelRegistry(...)` calls no longer compile.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.64.0/packages/coding-agent/CHANGELOG.md","v0.64.0@d0404a4593f5799d8aecc617a3e8ee176bd518f4","EXTRACTED"
"pi-coding-agent-0.64.0-004","0.64.0","4","BULLET","Added","Added `ToolDefinition.prepareArguments` hook to prepare raw tool call arguments before schema validation, enabling compatibility shims for resumed sessions with outdated tool schemas","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.64.0/packages/coding-agent/CHANGELOG.md","v0.64.0@d0404a4593f5799d8aecc617a3e8ee176bd518f4","EXTRACTED"
"pi-coding-agent-0.64.0-005","0.64.0","5","BULLET","Added","Built-in `edit` tool now uses `prepareArguments` to silently fold legacy top-level `oldText`/`newText` into `edits[]` when resuming old sessions","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.64.0/packages/coding-agent/CHANGELOG.md","v0.64.0@d0404a4593f5799d8aecc617a3e8ee176bd518f4","EXTRACTED"
"pi-coding-agent-0.64.0-006","0.64.0","6","BULLET","Added","Added `ctx.ui.setHiddenThinkingLabel()` so extensions can customize the collapsed thinking label in interactive mode, with a no-op in RPC mode and a runnable example extension in `examples/extensions/hidden-thinking-label.ts` ([#2673](https://github.com/badlogic/pi-mono/issues/2673))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.64.0/packages/coding-agent/CHANGELOG.md","v0.64.0@d0404a4593f5799d8aecc617a3e8ee176bd518f4","EXTRACTED"
"pi-coding-agent-0.64.0-007","0.64.0","7","BULLET","Fixed","Fixed extension-queued user messages to refresh the interactive pending-message list so messages submitted while a turn is active are no longer silently dropped ([#2674](https://github.com/badlogic/pi-mono/pull/2674) by [@mrexodia](https://github.com/mrexodia))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.64.0/packages/coding-agent/CHANGELOG.md","v0.64.0@d0404a4593f5799d8aecc617a3e8ee176bd518f4","EXTRACTED"
"pi-coding-agent-0.64.0-008","0.64.0","8","BULLET","Fixed","Fixed monorepo `tsconfig.json` path mappings to resolve `@mariozechner/pi-ai` subpath exports to source files in development checkouts ([#2625](https://github.com/badlogic/pi-mono/pull/2625) by [@ferologics](https://github.com/ferologics))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.64.0/packages/coding-agent/CHANGELOG.md","v0.64.0@d0404a4593f5799d8aecc617a3e8ee176bd518f4","EXTRACTED"
"pi-coding-agent-0.64.0-009","0.64.0","9","BULLET","Fixed","Fixed TUI cell size response handling to consume only exact `CSI 6 ; height ; width t` replies, so bare `Escape` is no longer swallowed while waiting for terminal image metadata ([#2661](https://github.com/badlogic/pi-mono/issues/2661))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.64.0/packages/coding-agent/CHANGELOG.md","v0.64.0@d0404a4593f5799d8aecc617a3e8ee176bd518f4","EXTRACTED"
"pi-coding-agent-0.64.0-010","0.64.0","10","BULLET","Fixed","Fixed Kitty keyboard protocol keypad functional keys to normalize to logical digits, symbols, and navigation keys, so numpad input in terminals such as iTerm2 no longer inserts Private Use Area gibberish or gets ignored ([#2650](https://github.com/badlogic/pi-mono/issues/2650))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.64.0/packages/coding-agent/CHANGELOG.md","v0.64.0@d0404a4593f5799d8aecc617a3e8ee176bd518f4","EXTRACTED"
"pi-coding-agent-0.63.2-001","0.63.2","1","BULLET","New Features","Extension handlers can now use `ctx.signal` to forward cancellation into nested model calls, `fetch()`, and other abort-aware work. See [docs/extensions.md#ctxsignal](docs/extensions.md#ctxsignal) ([#2660](https://github.com/badlogic/pi-mono/issues/2660))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.2/packages/coding-agent/CHANGELOG.md","v0.63.2@41039e8de719a2b071f183eab29e285e7c74db67","EXTRACTED"
"pi-coding-agent-0.63.2-002","0.63.2","2","BULLET","New Features","Built-in `edit` tool input now uses `edits[]` as the only replacement shape, reducing invalid tool calls caused by mixed single-edit and multi-edit schemas ([#2639](https://github.com/badlogic/pi-mono/issues/2639))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.2/packages/coding-agent/CHANGELOG.md","v0.63.2@41039e8de719a2b071f183eab29e285e7c74db67","EXTRACTED"
"pi-coding-agent-0.63.2-003","0.63.2","3","BULLET","New Features","Large multi-edit results no longer trigger full-screen redraws in the interactive TUI when the final diff is rendered ([#2664](https://github.com/badlogic/pi-mono/issues/2664))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.2/packages/coding-agent/CHANGELOG.md","v0.63.2@41039e8de719a2b071f183eab29e285e7c74db67","EXTRACTED"
"pi-coding-agent-0.63.2-004","0.63.2","4","BULLET","Added","Added `ctx.signal` to `ExtensionContext` and wired it to the active agent turn so extension handlers can forward cancellation into nested model calls, `fetch()`, and other abort-aware work ([#2660](https://github.com/badlogic/pi-mono/issues/2660))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.2/packages/coding-agent/CHANGELOG.md","v0.63.2@41039e8de719a2b071f183eab29e285e7c74db67","EXTRACTED"
"pi-coding-agent-0.63.2-005","0.63.2","5","BULLET","Fixed","Fixed built-in `edit` tool input to use `edits[]` as the only replacement shape, eliminating the mixed single-edit and multi-edit modes that caused repeated invalid tool calls and retries ([#2639](https://github.com/badlogic/pi-mono/issues/2639))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.2/packages/coding-agent/CHANGELOG.md","v0.63.2@41039e8de719a2b071f183eab29e285e7c74db67","EXTRACTED"
"pi-coding-agent-0.63.2-006","0.63.2","6","BULLET","Fixed","Fixed edit tool TUI rendering to defer large multi-edit diffs to the settled result, avoiding full-screen redraws when the tool completes ([#2664](https://github.com/badlogic/pi-mono/issues/2664))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.2/packages/coding-agent/CHANGELOG.md","v0.63.2@41039e8de719a2b071f183eab29e285e7c74db67","EXTRACTED"
"pi-coding-agent-0.63.1-001","0.63.1","1","BULLET","Added","Added `gemini-3.1-pro-preview-customtools` model availability for the `google-vertex` provider ([#2610](https://github.com/badlogic/pi-mono/pull/2610) by [@gordonhwc](https://github.com/gordonhwc))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.1/packages/coding-agent/CHANGELOG.md","v0.63.1@d9727c4478c0ec54c203c6518548521cf16beaf0","EXTRACTED"
"pi-coding-agent-0.63.1-002","0.63.1","2","BULLET","Fixed","Documented `tool_call` input mutation as supported extension API behavior, clarified that post-mutation inputs are not re-validated, and added regression coverage for executing mutated tool arguments ([#2611](https://github.com/badlogic/pi-mono/issues/2611))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.1/packages/coding-agent/CHANGELOG.md","v0.63.1@d9727c4478c0ec54c203c6518548521cf16beaf0","EXTRACTED"
"pi-coding-agent-0.63.1-003","0.63.1","3","BULLET","Fixed","Fixed repeated compactions dropping messages that were kept by an earlier compaction by re-summarizing from the previous kept boundary and recalculating `tokensBefore` from the rebuilt session context ([#2608](https://github.com/badlogic/pi-mono/issues/2608))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.1/packages/coding-agent/CHANGELOG.md","v0.63.1@d9727c4478c0ec54c203c6518548521cf16beaf0","EXTRACTED"
"pi-coding-agent-0.63.1-004","0.63.1","4","BULLET","Fixed","Fixed interactive compaction UI updates so `ctx.compact()` rebuilds the chat through unified compaction events, manual compaction no longer duplicates the summary block, and the `trigger-compact` example only fires when context usage crosses its threshold ([#2617](https://github.com/badlogic/pi-mono/issues/2617))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.1/packages/coding-agent/CHANGELOG.md","v0.63.1@d9727c4478c0ec54c203c6518548521cf16beaf0","EXTRACTED"
"pi-coding-agent-0.63.1-005","0.63.1","5","BULLET","Fixed","Fixed interactive compaction completion to append a synthetic compaction summary after rebuilding the chat so the latest compaction remains visible at the bottom","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.1/packages/coding-agent/CHANGELOG.md","v0.63.1@d9727c4478c0ec54c203c6518548521cf16beaf0","EXTRACTED"
"pi-coding-agent-0.63.1-006","0.63.1","6","BULLET","Fixed","Fixed skill discovery to stop recursing once a directory contains `SKILL.md`, and to ignore root `*.md` files in `.agents/skills` while keeping root markdown skill files supported in `~/.pi/agent/skills`, `.pi/skills`, and package `skills/` directories ([#2603](https://github.com/badlogic/pi-mono/issues/2603))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.1/packages/coding-agent/CHANGELOG.md","v0.63.1@d9727c4478c0ec54c203c6518548521cf16beaf0","EXTRACTED"
"pi-coding-agent-0.63.1-007","0.63.1","7","BULLET","Fixed","Fixed edit tool diff rendering for multi-edit operations with large unchanged gaps so distant edits collapse intermediate context instead of dumping the full unchanged middle block","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.1/packages/coding-agent/CHANGELOG.md","v0.63.1@d9727c4478c0ec54c203c6518548521cf16beaf0","EXTRACTED"
"pi-coding-agent-0.63.1-008","0.63.1","8","BULLET","Fixed","Fixed edit tool error rendering to avoid repeating the same exact-match failure in both the preview and result blocks","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.1/packages/coding-agent/CHANGELOG.md","v0.63.1@d9727c4478c0ec54c203c6518548521cf16beaf0","EXTRACTED"
"pi-coding-agent-0.63.1-009","0.63.1","9","BULLET","Fixed","Fixed auto-compaction overflow recovery for Ollama models when the backend returns explicit `prompt too long; exceeded max context length ...` errors instead of silently truncating input ([#2626](https://github.com/badlogic/pi-mono/issues/2626))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.1/packages/coding-agent/CHANGELOG.md","v0.63.1@d9727c4478c0ec54c203c6518548521cf16beaf0","EXTRACTED"
"pi-coding-agent-0.63.1-010","0.63.1","10","BULLET","Fixed","Fixed built-in tool overrides that reuse built-in parameter schemas to still honor custom `renderCall` and `renderResult` renderers in the interactive TUI, restoring the `minimal-mode` example ([#2595](https://github.com/badlogic/pi-mono/issues/2595))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.1/packages/coding-agent/CHANGELOG.md","v0.63.1@d9727c4478c0ec54c203c6518548521cf16beaf0","EXTRACTED"
"pi-coding-agent-0.63.0-001","0.63.0","1","BULLET","Breaking Changes","`ModelRegistry.getApiKey(model)` has been replaced by `getApiKeyAndHeaders(model)` because `models.json` auth and header values can now resolve dynamically on every request. Extensions and SDK integrations that previously fetched only an API key must now fetch request auth per call and forward both `apiKey` and `headers`. Use `getApiKeyForProvider(provider)` only when you explicitly want provider-level API key lookup without model headers or `authHeader` handling ([#1835](https://github.com/badlogic/pi-mono/issues/1835))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-002","0.63.0","2","BULLET","Breaking Changes","Removed deprecated direct `minimax` and `minimax-cn` model IDs, keeping only `MiniMax-M2.7` and `MiniMax-M2.7-highspeed`. Update pinned model IDs to one of those supported direct MiniMax models, or use another provider route that still exposes the older IDs ([#2596](https://github.com/badlogic/pi-mono/pull/2596) by [@liyuan97](https://github.com/liyuan97))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-003","0.63.0","3","HEADING","Breaking Changes","Migration Notes","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-004","0.63.0","4","HEADING","Breaking Changes","Before:","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-005","0.63.0","5","HEADING","Breaking Changes","After:","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-006","0.63.0","6","BULLET","Added","Added `sessionDir` setting support in global and project `settings.json` so session storage can be configured without passing `--session-dir` on every invocation ([#2598](https://github.com/badlogic/pi-mono/pull/2598) by [@smcllns](https://github.com/smcllns))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-007","0.63.0","7","BULLET","Added","Added a startup onboarding hint in the interactive header telling users pi can explain its own features and documentation ([#2620](https://github.com/badlogic/pi-mono/pull/2620) by [@ferologics](https://github.com/ferologics))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-008","0.63.0","8","BULLET","Added","Added `edit` tool multi-edit support so one call can update multiple separate, disjoint regions in the same file while matching all replacements against the original file content","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-009","0.63.0","9","BULLET","Added","Added support for `PI_TUI_WRITE_LOG` directory paths, creating a unique log file (`tui-<timestamp>-<pid>.log`) per instance for easier debugging of multiple pi sessions ([#2508](https://github.com/badlogic/pi-mono/pull/2508) by [@mrexodia](https://github.com/mrexodia))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-010","0.63.0","10","BULLET","Fixed","Fixed file mutation queue ordering so concurrent `edit` and `write` operations targeting the same file stay serialized in request order instead of being reordered during queue-key resolution","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-011","0.63.0","11","BULLET","Fixed","Fixed `models.json` shell-command auth and headers to resolve at request time instead of being cached into long-lived model state. pi now leaves TTL, caching, and recovery policy to user-provided wrapper commands because arbitrary shell commands need provider-specific strategies ([#1835](https://github.com/badlogic/pi-mono/issues/1835))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-012","0.63.0","12","BULLET","Fixed","Fixed Google and Vertex cost calculation to subtract cached prompt tokens from billable input tokens instead of double-counting them when providers report `cachedContentTokenCount` ([#2588](https://github.com/badlogic/pi-mono/pull/2588) by [@sparkleMing](https://github.com/sparkleMing))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-013","0.63.0","13","BULLET","Fixed","Added missing `ajv` direct dependency; previously relied on transitive install via `@mariozechner/pi-ai` which broke standalone installs ([#2252](https://github.com/badlogic/pi-mono/issues/2252))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-014","0.63.0","14","BULLET","Fixed","Fixed `/export` HTML backgrounds to honor `theme.export.pageBg`, `cardBg`, and `infoBg` instead of always deriving them from `userMessageBg` ([#2565](https://github.com/badlogic/pi-mono/issues/2565))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-015","0.63.0","15","BULLET","Fixed","Fixed interactive bash execution collapsed previews to recompute visual line wrapping at render time, so previews respect the current terminal width after resizes and split-pane width changes ([#2569](https://github.com/badlogic/pi-mono/issues/2569))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
"pi-coding-agent-0.63.0-016","0.63.0","16","BULLET","Fixed","Fixed RPC `get_session_stats` to expose `contextUsage`, so headless clients can read actual current context-window usage instead of deriving it from token totals ([#2550](https://github.com/badlogic/pi-mono/issues/2550))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.63.0/packages/coding-agent/CHANGELOG.md","v0.63.0@83c8682779679effb23455026e5b29d924ab0458","EXTRACTED"
